retiro_ID,fecha,year,mes,semestre,estudiante_nombres,estudiante_apellidos,carrera,estudiante_fecha_ingreso,genero,docente_nombres,docente_apellidos,departamento,materia_nombre,uvs,periodo,fecha_inicio,fecha_fin,tipo_retiro,razon_retiro
831,2023-03-16,2023,3,1,Marcos Vinicio,Vázquez,Ciencias Sociales,2021-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
832,2023-03-17,2023,3,1,Gladys Beatriz,Fuentes,Química,2020-05-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
833,2023-03-18,2023,3,1,Rodrigo José,Acosta,Informática,2019-12-05,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2023-01-10,2023-06-03,Temporal,Salud
834,2023-03-19,2023,3,1,Norma Angélica,Herrera,Matemática,2022-07-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
835,2023-03-20,2023,3,1,Guillermo Antonio,Ponce,Física,2018-04-15,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
836,2023-03-21,2023,3,1,Cecilia Margarita,Rangel,Biología,2021-11-30,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
837,2023-03-22,2023,3,1,Óscar Alejandro,Valdez,Ciencias Sociales,2020-08-22,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
838,2023-03-23,2023,3,1,Irma Guadalupe,Sosa,Química,2019-05-10,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
839,2023-03-24,2023,3,1,Rubén Darío,Ibarra,Informática,2022-02-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
840,2023-03-25,2023,3,1,Victoria Elena,Molina,Matemática,2018-10-15,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
841,2023-03-26,2023,3,1,Enrique Rafael,Ortega,Física,2021-03-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Temporal,Salud
842,2023-03-27,2023,3,1,Diana Carolina,Serrano,Biología,2020-06-22,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
843,2023-03-28,2023,3,1,Roberto Carlos,Méndez,Ciencias Sociales,2019-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
844,2023-03-29,2023,3,1,Sandra Patricia,Guzmán,Química,2022-04-05,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
845,2023-03-30,2023,3,1,Mauricio Alejandro,Ríos,Informática,2018-12-20,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2023-01-10,2023-06-03,Temporal,Salud
846,2023-03-31,2023,3,1,Leticia María,Contreras,Matemática,2021-05-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
847,2023-03-01,2023,3,1,José Manuel,Vega,Física,2020-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
848,2023-03-02,2023,3,1,Karla Vanessa,Santos,Biología,2019-07-10,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
849,2023-03-03,2023,3,1,Luis Fernando,Campos,Ciencias Sociales,2022-01-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
850,2023-03-04,2023,3,1,Mónica Patricia,Paredes,Química,2018-08-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
851,2023-03-05,2023,3,1,Alfredo José,Lara,Informática,2021-06-30,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
852,2023-03-06,2023,3,1,María Fernanda,Medina,Matemática,2020-03-22,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
853,2023-03-07,2023,3,1,Francisco Javier,Rodríguez,Física,2019-10-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Temporal,Salud
854,2023-03-08,2023,3,1,Carolina Elizabeth,Gómez,Biología,2022-04-10,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
855,2023-03-09,2023,3,1,José Ricardo,Miranda,Ciencias Sociales,2018-11-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
856,2023-03-10,2023,3,1,Lucía Margarita,Fuentes,Química,2021-08-15,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
857,2023-03-11,2023,3,1,Roberto Antonio,Mendoza,Informática,2020-05-05,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Salud
858,2023-03-12,2023,3,1,Ana Gabriela,Cervantes,Matemática,2019-12-10,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
859,2023-03-13,2023,3,1,Felipe de Jesús,Navarro,Física,2022-07-22,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
860,2023-03-14,2023,3,1,Adriana Marcela,Guerrero,Biología,2018-04-18,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
861,2023-03-15,2023,3,1,Jorge Luis,Reyes,Ciencias Sociales,2021-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
862,2023-04-01,2023,4,1,Luis Miguel,Hernández,Informática,2020-03-15,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Salud
863,2023-04-02,2023,4,1,Ana Patricia,González,Matemática,2019-08-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
864,2023-04-03,2023,4,1,Carlos Andrés,Martínez,Física,2021-01-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
865,2023-04-04,2023,4,1,Laura Beatriz,Rodríguez,Biología,2022-02-28,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
866,2023-04-05,2023,4,1,Pedro Antonio,Sánchez,Ciencias Sociales,2018-11-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
867,2023-04-06,2023,4,1,María Fernanda,Díaz,Química,2020-09-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
868,2023-04-07,2023,4,1,Jorge Luis,Ramírez,Informática,2021-03-22,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
869,2023-04-08,2023,4,1,Sofía Alejandra,Gómez,Matemática,2019-07-18,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
870,2023-04-09,2023,4,1,Diego Armando,López,Física,2022-01-12,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Temporal,Salud
871,2023-04-10,2023,4,1,Valeria Michelle,Torres,Biología,2020-05-30,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
872,2023-04-11,2023,4,1,Andrés Felipe,Mendoza,Ciencias Sociales,2018-09-10,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
873,2023-04-12,2023,4,1,Daniela Alejandra,Castro,Química,2021-02-14,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
874,2023-04-13,2023,4,1,Ricardo José,Pérez,Informática,2019-11-25,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2023-01-10,2023-06-03,Temporal,Salud
875,2023-04-14,2023,4,1,Patricia Elizabeth,Núñez,Matemática,2020-08-17,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
876,2023-04-15,2023,4,1,Oscar David,Silva,Física,2022-03-05,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
877,2023-04-16,2023,4,1,Beatriz Adriana,Ríos,Biología,2019-04-22,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
878,2023-04-17,2023,4,1,Fernando José,Morales,Ciencias Sociales,2021-07-15,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
879,2023-04-18,2023,4,1,Gabriela Alejandra,Ortiz,Química,2020-01-30,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
880,2023-04-19,2023,4,1,Roberto Carlos,Guzmán,Informática,2018-12-10,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
881,2023-04-20,2023,4,1,Claudia Marcela,Delgado,Matemática,2022-02-18,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
882,2023-04-21,2023,4,1,Eduardo Antonio,Rojas,Física,2019-06-25,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Temporal,Salud
883,2023-04-22,2023,4,1,Isabel Cristina,Flores,Biología,2021-09-14,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
884,2023-04-23,2023,4,1,Manuel Alejandro,Cordero,Ciencias Sociales,2020-04-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
885,2023-04-24,2023,4,1,Adriana Carolina,Mejía,Química,2019-10-20,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
886,2023-04-25,2023,4,1,Francisco Javier,Solís,Informática,2022-05-15,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2023-01-10,2023-06-03,Temporal,Salud
887,2023-04-26,2023,4,1,Verónica Patricia,Aguilar,Matemática,2018-08-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
888,2023-04-27,2023,4,1,Arturo José,Vega,Física,2021-01-22,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
889,2023-04-28,2023,4,1,Lucía Gabriela,Contreras,Biología,2020-07-11,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
890,2023-04-29,2023,4,1,Raúl Antonio,Miranda,Ciencias Sociales,2019-03-18,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
891,2023-04-30,2023,4,1,Silvia Marcela,Paredes,Química,2022-04-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
892,2023-04-01,2023,4,1,José Luis,Jiménez,Informática,2018-10-15,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
893,2023-04-02,2023,4,1,Elena María,Ruiz,Matemática,2021-05-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
894,2023-04-03,2023,4,1,Mario Alberto,Santos,Física,2020-02-14,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Temporal,Salud
895,2023-04-04,2023,4,1,Teresa de Jesús,Moreno,Biología,2019-09-05,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
896,2023-04-05,2023,4,1,Alberto José,Campos,Ciencias Sociales,2022-01-20,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
897,2023-04-06,2023,4,1,Marina Elizabeth,Ortega,Química,2018-07-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
898,2023-04-07,2023,4,1,Sergio Antonio,Méndez,Informática,2021-04-18,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Salud
899,2023-04-08,2023,4,1,Olga Lucía,Cervantes,Matemática,2020-11-25,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
900,2023-04-09,2023,4,1,Felipe Andrés,Navarro,Física,2019-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
901,2023-04-10,2023,4,1,Alicia María,Guerrero,Biología,2022-03-15,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
902,2023-04-11,2023,4,1,Héctor Manuel,Reyes,Ciencias Sociales,2018-12-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
903,2023-04-12,2023,4,1,Luisa Fernanda,Espinoza,Química,2021-07-22,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
904,2023-04-13,2023,4,1,Javier Antonio,Lara,Informática,2020-04-30,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
905,2023-04-14,2023,4,1,Rosa Isela,Medina,Matemática,2019-01-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
906,2023-04-15,2023,4,1,Ernesto José,Cisneros,Física,2022-06-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Temporal,Salud
907,2023-04-16,2023,4,1,Yolanda Patricia,Rosas,Biología,2018-09-18,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
908,2023-04-17,2023,4,1,Marcos Vinicio,Vázquez,Ciencias Sociales,2021-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
909,2023-04-18,2023,4,1,Gladys Beatriz,Fuentes,Química,2020-05-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
910,2023-04-19,2023,4,1,Rodrigo José,Acosta,Informática,2019-12-05,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2023-01-10,2023-06-03,Temporal,Salud
911,2023-04-20,2023,4,1,Norma Angélica,Herrera,Matemática,2022-07-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
912,2023-04-21,2023,4,1,Guillermo Antonio,Ponce,Física,2018-04-15,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
913,2023-04-22,2023,4,1,Cecilia Margarita,Rangel,Biología,2021-11-30,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
914,2023-04-23,2023,4,1,Óscar Alejandro,Valdez,Ciencias Sociales,2020-08-22,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
915,2023-04-24,2023,4,1,Irma Guadalupe,Sosa,Química,2019-05-10,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
916,2023-04-25,2023,4,1,Rubén Darío,Ibarra,Informática,2022-02-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
917,2023-04-26,2023,4,1,Victoria Elena,Molina,Matemática,2018-10-15,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
918,2023-04-27,2023,4,1,Enrique Rafael,Ortega,Física,2021-03-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Temporal,Salud
919,2023-04-28,2023,4,1,Diana Carolina,Serrano,Biología,2020-06-22,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
920,2023-04-29,2023,4,1,Roberto Carlos,Méndez,Ciencias Sociales,2019-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
921,2023-04-30,2023,4,1,Sandra Patricia,Guzmán,Química,2022-04-05,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
922,2023-04-01,2023,4,1,Mauricio Alejandro,Ríos,Informática,2018-12-20,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2023-01-10,2023-06-03,Temporal,Salud
923,2023-04-02,2023,4,1,Leticia María,Contreras,Matemática,2021-05-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
924,2023-04-03,2023,4,1,José Manuel,Vega,Física,2020-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
925,2023-04-04,2023,4,1,Karla Vanessa,Santos,Biología,2019-07-10,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
926,2023-04-05,2023,4,1,Luis Fernando,Campos,Ciencias Sociales,2022-01-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
927,2023-04-06,2023,4,1,Mónica Patricia,Paredes,Química,2018-08-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
928,2023-04-07,2023,4,1,Alfredo José,Lara,Informática,2021-06-30,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
929,2023-04-08,2023,4,1,María Fernanda,Medina,Matemática,2020-03-22,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
930,2023-04-09,2023,4,1,Francisco Javier,Rodríguez,Física,2019-10-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2023-01-10,2023-06-03,Temporal,Salud
931,2023-04-10,2023,4,1,Carolina Elizabeth,Gómez,Biología,2022-04-10,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
932,2023-04-11,2023,4,1,José Ricardo,Miranda,Ciencias Sociales,2018-11-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
933,2023-04-12,2023,4,1,Lucía Margarita,Fuentes,Química,2021-08-15,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
934,2023-04-13,2023,4,1,Roberto Antonio,Mendoza,Informática,2020-05-05,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2023-01-10,2023-06-03,Temporal,Salud
935,2023-04-14,2023,4,1,Ana Gabriela,Cervantes,Matemática,2019-12-10,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
936,2023-04-15,2023,4,1,Felipe de Jesús,Navarro,Física,2022-07-22,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
937,2023-04-16,2023,4,1,Adriana Marcela,Guerrero,Biología,2018-04-18,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Problemas personales
938,2023-04-17,2023,4,1,Jorge Luis,Reyes,Ciencias Sociales,2021-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2023-01-10,2023-06-03,Temporal,Salud
939,2023-04-18,2023,4,1,Martha Lucía,Espinoza,Química,2020-07-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2023-01-10,2023-06-03,Definitivo,Cambio de carrera
940,2023-04-19,2023,4,1,Ricardo Alfonso,Gómez,Informática,2019-02-15,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2023-01-10,2023-06-03,Temporal,Problemas económicos
